LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-08-11 14:37:39,1900-01-00 00:00:00,,5C:64:8E:6F:8D:C2,-75, ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:39,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:40,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:41,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:42,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:43,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:44,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:45,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:46,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:47,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:48,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:49,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:50,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:51,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:52,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:53,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:54,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:55,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-08-11 14:37:56,1900-01-00 00:00:00,Zyxel_8DC1,5C:64:8E:6F:8D:C2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
